id,name,reference,photos,address,latlng,scope,place_id,types,images
e92b5b986a657e41074753ba2f9b1d0ad976ee53,新文明書店,"[""https://lh3.googleusercontent.com/-tSN_OiZPowI/Uk2kiblIHvI/AAAAAAAAMWE/aoL0yco4jFU/w1000-s0/photo.jpg""]",大安路一段19巷13號,"(25.044482, 121.54694700000005)",GOOGLE,ChIJk7vSF9urQjQR04UOr12_lvU,CoQBcgAAAHRLJEmyp8rHISR74VA8os4MeFehZEfTxSZ33pw20Egh4pHEabLrgFdnoBT0QCaBxpiRsU0pptBwZIKpkGM8DTEGUFGbgeli08PqjK1RqqdTYdt3PGwnztcfJJo0LVaBNcP0nAOEmNPdewybdpPIzG0cqa-gv_H4UHXLYyZmzM3oEhCaT2wPV_5t7HCGfwmAo9abGhQcFUlmMP7FT_ubIpZvNwrzZk9uFg,"[""book_store"",""store"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/1/7/37713/37713_1345027485_7764.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200904/cgm8fdd88a6f4782ffacefa524e507e1626398.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/450x450/def/2/8/8/47882/47882_1345033286_2482.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/3/6/115632/115632_1345072358_365.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/1/3/85310/85310_1345055880_9783.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/2/696268/696268_20140715181037_1705.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/3/675398/675398_20140611112843_9076.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/8/2/store_48284/sp48284_20121031023706616.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/9/4/130499/130499_1345080447_8280.jpg']"
d85ea2d01106bfc597d9f3381b6dd5674c067f91,新東街豆花攤,CoQBdAAAACmtTvPAO9-6yMvd0zo_vl-dM65i7NQKKtp7__bC7eDCGCrzzYkTHocivEfST9_kyAA2O-4zlhxEcr_bRUqTblffmTtVAtt5thT3IIzVKtMflJAA_6pzcr2GSwM-5OEeHeMGyjjvInyJNylkN0PpLxl60mowafIaxU09PDsbMmhNEhCdyu-hVNzrVJC5MyqTGxBnGhQGHGkBUHdtXUrxV79TvD44ofhPrA,[],松山區,"(25.058424, 121.56610899999998)",GOOGLE,ChIJT1x8BY6rQjQRhSpBuUU3cMI,"[""store"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/9/254968/254968_1345128415_1208.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/3/4/3/store_27343/sp27343_20121031003922668.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/8/0/545088/545088_20140401001726_1578.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/1/5/8/173851/173851_1345107608_4359.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/3/0/520038/520038_20130826125724_8061.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/5/5/3/124355/124355_1345077146_5639.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/1/3/481316/481316_20130610001754_1936.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/7/9/86976/86976_1345056803_4104.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/9/4/573496/573496_20131203094733_2888.jpg']"
16df1bf2bed08180b451d41d5dc53b2a2cd08461,新東陽敦化店,"[""https://lh5.googleusercontent.com/-HbQ63BLMfao/U8SKbo5StOI/AAAAAAAbM2Y/N1kM7SLouvc/w1000-s0/photo.jpg""]",松山區敦化北路112號,"(25.053608, 121.548585)",GOOGLE,ChIJz__UeOirQjQR7ZOLWMaFvU4,CoQBdAAAAM_T8iWguKuWQXqObYNKh-K3RoSvQ5KPn7FAONDUjA0YXMQ99l-hnJoGVub-OD0h4KYbr9Gt_lXYFWRFCbJOfyLQFMM7xtdvpqCcS587xGKBet01Cq8NPIfebM61pFabTFZhTch5KIYoFWpUfLnh52gWvN35ksyroxae-4oIbGJPEhD1_9RxQnBTvlBQBiG2-aSJGhRg7ISHIIEr50xy_UglnOKWq9h9aw,"[""food"",""store"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/9/5/424594/424594_20130224190554_5207.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/fo_20090515174117f96e7dfe41fd3cc559b855c18a3ba4a7700.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/8/6/130686/130686_1345080552_4289.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/7/1/322175/322175_1345156908_8218.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/4/2/450246/450246_20130415172318_4928.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/5/192589/192589_1345120371_910.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/2/0/95023/95023_1345061157_1378.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/3/6/98632/98632_1345063173_3358.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/9/6/27696/27696_1345021661_5327.jpg']"
33b93b2df00372938a97a21d1dca51df7ba7083a,新海岸活蝦,[],市民大道四段114號,"(25.044519, 121.550433)",GOOGLE,ChIJKSc6ksSrQjQRfFTQnMwMnpE,CoQBcgAAAEijtT5xOyE2cvIqcKERWdkpXQyksH0HbO39Wi2DqDbEXCeYfq0km7cve12V45I-JWRPMWNls2HseTGDXiAmST3fWPxXiElf7CRMv8k23SvGoNKVwlJ38BeO34Wh5iz8nOjtPp4gr_nE9tQn_Vbc5xV1vSYV5SYMwOKsd_kEZxgQEhA_CmmHpt__VTMYXKpUJ4p1GhSpTzf8FIBHPIjeX1XlNJ5CuX7x0A,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/1/3/8/193831/193831_1345121156_2649.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/3/3/52330/52330_1345035697_502.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/9/0/200094/200094_20130824142703_8070.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/7/4/663474/663474_20140520232911_9577.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/5/6/1/141165/141165_1345087324_3709.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/5/7/94756/94756_1345060998_8826.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/6/6/289665/289665_1345146294_2314.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/7/132779/132779_1345081802_4959.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/5/2/158258/158258_1345097625_8410.jpg']"
7e7d497db43e01f138a83a6aa26da0acab108714,新濱鐵板燒,"[""https://lh4.googleusercontent.com/-0ftWmPiYKCw/UX_yqo0WwAI/AAAAAAAAABU/mL_5UYPESWo/w1000-s0/%25E6%2596%25B0%25E6%25BF%25B1%25E9%2590%25B5%25E6%259D%25BF%25E7%2587%2592""]",光復北路11巷33號B1樓,"(25.049925, 121.55947100000003)",GOOGLE,ChIJ3V54tuqrQjQR4XGlZT5ssqE,CoQBcQAAAMMbg2g0qmEkGWSjvZZFw5aHZtzmdlPfQGeqKgzRGBpoU9SwPDregMRuGuOb4AY6xzOLvUDDWmUWrgccUHa54YnoNEQFtuhGrbove3IKlHPe5IDK3cZrQquRzlRdX_ghglPjP6xVtVtP2toP32y6-3IC_Zq3dezxMJ8pvu2i3G3FEhDoRXwzGhIPpmo3MuxMA0tmGhQVcRJTWjc39NrnIZsGZk1N2A0PAg,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/5/607598/607598_20140131150550_5861.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/3/8/669838/669838_20140602084356_5789.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/0/2/647208/647208_20140421231952_8558.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/971008/989534_120.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/5/7/663756/663756_20140521113531_4994.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/3/8/650836/650836_20140428120006_903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/4/9/528942/528942_20130911130920_2681.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/9/6/634690/634690_20140328044821_4826.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/7/8/6/269687/269687_1345140635_3860.jpg']"
1346a72ed9eb165c40454c9adbcff4043f9bd463,新疆串烤,[],台北市松山區市民大道四段169號,"(25.044791, 121.55149800000004)",GOOGLE,ChIJy0_3fMSrQjQR0q9_AvFOv7k,CnRvAAAAu2dIp4NtmUd-qjW9oacsMWO7_gHy5Ygz_RwHwJ_ez47b7KQf9Nz1m7Ffg535ZFZdm8Cd8xNLtOlnchIb5F5KIhWBZG7LOwd8S5-bWc8sez4fK4zcmlXo3LQux9xkniWgP4cfYz8NPtvjM7EapLdhEhIQXUcSwxBEz7rwv7e4jHbwIBoU6HIoq_uZj_XT2-apKDt8_NRIcLg,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/6/3/412362/412362_20130125133731_7506.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/9/8/162897/162897_1345100507_5677.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/7/6/504672/504672_20130728170539_6871.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/4/0/188040/188040_1345117267_5875.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/8/4/549488/549488_20131019163917_9212.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/3/3/542338/542338_20131010194327_2451.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/1/3/40314/40314_1345028949_9951.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/4/534468/534468_20130923082339_7838.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/8/8/257883/257883_1345130647_5329.jpg']"
f504dbf02812dd97365fc64894a49643ff322445,新疆子烤肉館,CoQBdAAAAJ_E4DUA17H8fejJSSEXy9ujoBFq0LL3xb1A9oRyI42O1rxiytH8TbQra55V6Pe0RpgdwVASyeE8oYlVNDycks1YSOEF9ZApkS2Py1CcFS8iPCjhfd8WZ2jcl2FYDtuAM4yWX7rv1pA7gIWeTceT1XWGu7VgBbSL1nj43lpEh2G5EhCuF3cE2D8ObwqK5YkrSXB0GhQTCGA0SIKVoedmPl2zrwKuggxzPQ,[],台北市松山區南京東路五段253號,"(25.051586, 121.56513799999993)",GOOGLE,ChIJg7w6GZSrQjQR6FHyRJxx-z8,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/9/2/5/store_41529/sp41529_20121030234627303.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/1/9/8/165891/165891_1345102332_4046.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/1/3/40316/40316_1345028951_9506.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/3/7/297735/297735_1345148622_3857.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/9/8/2/store_38289/sp38289_20121030192535640.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/7/2/99273/99273_1345063524_1539.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/8/8/65883/65883_1345043266_3246.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/4/3/692342/692342_20140707211253_3392.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/8/8/560882/560882_20131108084533_7488.jpg']"
c09a46f65fba22a8e2dfa67e2ada906e10836a72,新竹光復饅頭店,CoQBdwAAAHvbSHXGWl8Qyez9Imt_prOOatS6Xfl4aLSBx0HfOwMQ6fGJ8UCvVx5U1Ul7REwnNkiA7rtcFwVjbsOJF6j8eQePkbKUDRa14VlB5epiK6J9MxkbnIBcbup9vnowKBwfgE9t6ihmK56cz50I0qrjiAktfuBE8koDaUMXlSvLRX1kEhAx_hKszgI_ZYukIO1EUy4yGhQZbQIvnk6_0SvoRNHgbG6XFsz7vg,[],松山路228號,"(25.044696, 121.577586)",GOOGLE,ChIJbYidV5-rQjQREyKdpLLkeoU,"[""store"",""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/9/0/256096/256096_1345129275_4814.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/5/347579/347579_20120916171923_112.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/9/0/2/254209/254209_1345127905_2442.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/7/0/store_24074/sp24074_20121030235717669.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/2/3/1/store_20132/sp20132_20121030235641912.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/1/3/9/43931/43931_1345030981_351.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/6/7/178763/178763_1345111581_3967.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/1/8/53815/53815_1345036501_9312.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/6/0/14069/14069_1345014617_3779.jpg']"
22f2e84e90b752766b31061e17650800b22ff88c,新花漾Fresh Pasta,[],合江街142號,"(25.059758, 121.53914499999996)",GOOGLE,ChIJR0ynMOKrQjQRKGrHO-MLisM,CoQBdwAAAPHaGZzbiEr6nf-c7GCeQzFl6uFBshUWTx2zPL_9gKF3zsRzf5xOC-oNMxJhYWRlLlkfAOruqm5NMZNEAcmZeVV-1ff3wMGYIwCHFsy9ItdlyQIGIG2A6BZozr_1b6QXd3euzcAAr_cKIkAIcj5WnhIb9_CMrkC9Nb0duolbfZgnEhCJ2mem4zIPHtw8G5XTyBgbGhRNAB7QaRXRVUUx9DfKR2Ij79NnUQ,"[""restaurant"",""food"",""establishment""]",[]
48f1108c4f23063d2dec1ca9b5162421b61c9587,新華港式菜館,[],南京東路三段335巷19號,"(25.053191, 121.547503)",GOOGLE,ChIJJUNsxOerQjQRZfHwFWqAS7M,CoQBdAAAAIrOud9brg3pUUg867c7D0bkVzhvrKhoAiyrWm1wx3Z6awATJotkzeiznT6MHfZKDzzcvks2UKcnSqC5vyrZWZL2VRQqB8Dd4iyfHhNE5HcLYmES0PRPNKCEbDouQ2FGY2mVbB5aaRdunlpMEL3VrG3GtpOjzQAOlWMuzN6OisvbEhDFUj1GBXZzyCgyOS3SVmmTGhTUfMTPoy_Vwjq48ZXZFvkDbArnqw,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/2/5/640528/640528_20140408151526_1.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/0/6/621602/621602_20140301100129_9493.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/1/8/2/304281/304281_1345150749_7249.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/4/1/423148/423148_20130221101054_6647.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/1/4/443414/443414_20130403202715_8159.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/live/a/1/a1f1e8e1f85b87a7acc3c5e984f02dd5.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/0/1/539108/539108_20131011194810_1212.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/5/5/263552/263552_1345136506_978.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/9/1/0/store_37019/sp37019_20121030190904958.jpg']"
196bf80c18a99225ce07d558f8e62403352c6092,新雅迷你涮涮鍋,"[""https://lh3.googleusercontent.com/-zi8mvlFGjJY/UFk4wyi-3nI/AAAAAAAAAnE/DaoCWD02nRQ/w1000/DSC_0269.jpg""]",南京東路五段55之1號,"(25.051978, 121.55902500000002)",GOOGLE,ChIJV0mgJeurQjQRYfEaGZc5Wx8,CoQBdwAAAK32B1VU97A3ztDKftZUdWlZS4_7GJhjP4KAgi2GyzFLxLfZDLM0p2q8TQjQvAcz1SNFSaCmPwJagsqNKLf5EBlDa8uqiD0_5N5Q3VzBzlZogetuWh8RELwDuWXCwRHMilty4E-xJ0Wc3Nc_iwjIHYKgEVsXSeigNJO2i-SXd7lBEhCPa-mu75c6Wdu7r7tbqszZGhT2Pawnlyg_1m6VtBDSFgOD_2nMYA,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/3/9/8/store_9893/sp9893_20121031005515903.jpg']"
94cddf17b478f782e753f0b433ec805ad3365ea8,新食館,"[""https://lh6.googleusercontent.com/-VJbMrNHwRHo/TZdyFJq2HXI/AAAAAAAAABY/gfPqvw5omKU/w1000-s0/R0016344.JPG""]",松山區台北市松山區市民大道四段27號,"(25.045094, 121.54459799999995)",GOOGLE,ChIJf6exu9urQjQR6ygYooaxW3o,CnRrAAAA1FTe753q19j7lZ_n2-99a2nPAFVp7OeG_BdQ1tzLxKoRz0zNMsoLwKG8U8HqayA_HgY2bxXB2S2IOeXVGD1Oy_zHkmeFQVtZvV0VOq7VVxCgT45-fTGBdlJhd4kFfFjP9Jx7CZyPGGaDbXPprQ7nABIQvaciaXawnUQ52dzLM7xcmxoUs_CRvD3Qa7ddZ9uEF7KdlXW6BfI,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/9/2/667292/667292_20140528093504_4173.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/1/4/635416/635416_20140329180216_1813.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/1/8/166814/166814_1345102922_9222.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/8/2/252282/252282_1345126671_9979.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/1/3/507312/507312_20131107141925_9040.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/2/4/397420/397420_20121224161615_5373.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/4/637468/637468_20140402173536_2276.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/6/2/357262/357262_20121009120404_1766.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200812/cm20081230b6b8a87908d3b8197083b0596c40f0f9329.jpg']"
af1aada0452d15ae48e04f4d31f1fb264c74481e,方堤美食餐坊,[],台北市松山區八德路三段199巷4弄6號,"(25.048706, 121.55611299999998)",GOOGLE,ChIJH9YGxcGrQjQR0WLOcMfbBzk,CoQBdAAAAFOK4-lvpvf9aIS3Y_pIY1lM7DlA8Q8BdKAng3xqqm_WaZNVsdm_ZOIWVJFtCf33i7A8ufTd3taeGOtU7LO0MIutDyXD2wQ3t2_EaJcKfzz8cv61z86l5Rx7SbzpbJ88odNkYz8Hpy9IALuBF6k36kvnfPRU-BcSoGb4cEpUbuqmEhADlbTsviVOASBsC7pvB_qbGhSfyxyenkufMBnxQbhaA4BRe5PuDQ,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/9/559998/559998_20131106201028_9654.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/0/0/38000/38000_1345027644_725.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/7/7/8/278877/278877_1345143295_760.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/1/7/470714/470714_20130520093337_298.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/9/1/8/store_35819/sp35819_20121030211716870.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/8/2/store_24287/sp24287_20121030213154606.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/6/3/0/store_615036/sp615036_20130623135313905.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/1/1/7/store_45711/sp45711_20121030211429481.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/8/2/store_24287/sp24287_20121030213154606.jpg']"
16999cb01cfb7197ebac0c9d458116b14b17ea44,施老闆麻辣臭豆腐,CoQBegAAAIMlXulPjQxQV9EWlBeBVDyd7x-D9YThZwh7j42gvw4uKaBiKZr4MR31cwYClb8FO9A-ABwMZJKyXK5hkhx_-wmMnoEy4n3ixG8IoQqf0x5s7wLuv_ZCB79Q-oLgg9Qk6IyPs2XPXyC6GZoKYoe2wKVIWjImDF9sJHAAbEvS9zWeEhBvLc27Vom8RsOjek0fbfadGhRzdizsFHDY_5Ub6C8xdddHXkiURQ,[],松山區,"(25.050813, 121.57603500000005)",GOOGLE,ChIJxy-nfZmrQjQRZTkshGnqzcg,"[""food"",""store"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/focus/fo_201111241904181d54da6e6522958752992e7b6f27cc20411.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/6/8/4/store_29486/sp29486_20121030184309336.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/0/0/2/394200/394200_20121218093251_1162.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/9/6/5/371569/371569_20121106223303_6716.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/3/8/148838/148838_1345092014_4831.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/0/5/7/54750/54750_1345037009_5749.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/5/4/15452/15452_1345015308_7017.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/7/3/563372/563372_20131112180435_4704.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/3/3/566336/566336_20131117181234_2930.jpg']"
19445d2802a35a987d2337c01dabaf108a049af6,旅沐豆行,"[""https://lh6.googleusercontent.com/-KIBnCpU0vbE/U770hIp7dvI/AAAAAAAAAGs/hwFF5p5ZrXQ/w1000-s0/2014-07-10""]",錦州街416號,"(25.060126, 121.54188399999998)",GOOGLE,ChIJed1VkOOrQjQRXY5UTMT4-z0,CnRtAAAAzM7upVdjVsdaD7ahbNncm1_74LG_t7o4bellK4OHuZ4as2Fl5RKTjzHr_XZhjLhDqQTz6Ym_xPr4qVRZ1zVayrUzXZC-b-P8H3lIP5ZzgvWG35lIQ54Uopl6Wlo6BtxvSOY1gyOlzDNKSvj05iVr4hIQ6OlWxAfN50zpoU4LX5lXzBoUd0jPmk1MQtVAU90SLNKgiBQKeTU,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/0/8/517806/517806_20130822071506_8114.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/0/2/557202/557202_20131101201126_7677.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/b/8/b829dfddc469b5d858bbe3ad553b0fc7.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/8/b/8b8c9eec658d67ca5094936d9cc387e4.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/8/5/568584/568584_20131121014819_5247.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/9/5/597594/597594_20140111193707_5070.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/1/5/601514/601514_20140119002747_6383.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/2/8/596824/596824_20140110095319_6912.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/757830/666729_120.jpg']"
38bcc5b0434bf8800af6798893b051f744759172,日光吉,CnRrAAAA_hOGDFdapaQWz2uXC8w8QheuTl9Cjewgs1bclABH9fPUbMOfXJ9nEOZIew7_D62wE2R7qAajUq-6oqcO2TiJCHYH01Aj39ocL5pT9yKtPX9Qk4bmyk8XBP-QfDGPm_kw3BnBLETtt1DMzhZEY1ddBxIQyrhICScJxhvrivRdBnPiwBoU-DW6oNb9OGvgtWWzapRo4VnHNdw,[],台北市信義區永吉路351號,"(25.045647, 121.57640400000003)",GOOGLE,ChIJncPgsJirQjQR_exHTLlWp84,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/3/4/store_9432/sp9432_20121031002121917.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/live/c/0/c0fe9d49fec3ddd08950d07c6e81f1c3.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/5/4/9/299945/299945_1345149338_7868.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/4/4/193444/193444_1345120893_4617.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/5/6/5/store_42565/sp42565_20121030210602798.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/3/4/store_9432/sp9432_20121031002121917.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/live/c/0/c0fe9d49fec3ddd08950d07c6e81f1c3.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/5/4/9/299945/299945_1345149338_7868.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/4/4/4/193444/193444_1345120893_4617.jpg']"
